标题:,'温度计总'
垂直标签:,''
开始时间:,2020-10-31 22:50:00
结束时间:,2020-10-31 22:50:00
步进:,300
总行数:,288
图形编号:,1729
主机编号:,0

Date,col1-cdefa,col2-cdefb,col3-cdefc,col4-cdefd,col5-cdefe,col6-cdeff,col7-cdefg,åºå£æµé,äºèäºéæ»æµé,IDCæ»æµé,col11-cdefa,col12-cdefb,col13-cdefd,col14-cdefcc,col15-cdefcd,col16-cdefce,col17-cdefcf,col18-cdefcg,col19-cdefch,col20-cdefci,col21-cdefcj,col22-cdefda,col23-cdefdb,col24-cdefdc,col25-cdefdd,col26-cdefde,col27-cdefdf,col28-cdefdg,col29-cdefdh,col30-cdefdi,col31-cdefdj,col32-cdefea,col33-cdefeb,æ»æµé,åºå£ä½¿ç¨ç,äºèäºéä½¿ç¨ç,IDCä½¿ç¨ç
2020-11-01 04:45:00,1.4050347887e+10,0.0000000000e+00,4.2307325497e+07,4.1161168871e+09,6.0825665764e+07,5.3537477689e+05,1.2951146496e+07,1.8198469636e+10,6.1464540150e+10,1.3428737614e+11,1.4050347887e+10,0.0000000000e+00,4.1161168871e+09,1.1718170573e+10,4.1358874930e+10,9.8345083845e+09,4.3378915163e+09,1.1442004041e+10,4.1362089560e+10,9.9382359285e+09,4.2956012103e+09,1.0665243157e+09,3.8652011897e+09,4.9314952074e+09,1.7527624990e+10,4.5586002497e+08,2.0768092819e+10,1.2020837068e+10,2.5733296316e+08,5.5829947914e+08,0.0000000000e+00,0.0000000000e+00,4.5276955277e+07,2.1395038593e+11,8.5059298008e+00,2.8728408170e+01,6.2765662030e+01
2020-11-01 04:50:00,1.4082223945e+10,0.0000000000e+00,4.4403369301e+07,4.2185971422e+09,6.5786625593e+07,5.2532550756e+05,1.3397507186e+07,1.8336127176e+10,6.3870077284e+10,1.4054084554e+11,1.4082223945e+10,0.0000000000e+00,4.2185971422e+09,1.2093613742e+10,4.3447849219e+10,1.0344737780e+10,4.3804935852e+09,1.2081464434e+10,4.3521420398e+10,1.0295699578e+10,4.3755668057e+09,1.0870545665e+09,4.1695629473e+09,5.0202951723e+09,1.7936572134e+10,4.5335603100e+08,2.1710416708e+10,1.2634764689e+10,2.5496226522e+08,5.9283226403e+08,0.0000000000e+00,0.0000000000e+00,4.5566595485e+07,2.2274705000e+11,8.2318159438e+00,2.8673815111e+01,6.3094368945e+01
2020-11-01 04:55:00,1.4691471501e+10,0.0000000000e+00,4.5950829912e+07,4.2994982609e+09,7.1167877123e+07,5.4823724679e+05,1.5404995386e+07,1.9032140042e+10,6.6587196634e+10,1.4713365229e+11,1.4691471501e+10,0.0000000000e+00,4.2994982609e+09,1.2602273524e+10,4.5526084775e+10,1.0838636443e+10,4.7417850535e+09,1.2692966814e+10,4.5268268715e+10,1.0784012952e+10,4.6796240132e+09,1.1790886837e+09,4.3449787581e+09,5.3060379576e+09,1.8658626207e+10,4.7907829139e+08,2.2486080989e+10,1.3322749670e+10,2.5359996395e+08,5.5055755549e+08,0.0000000000e+00,0.0000000000e+00,4.7568836878e+07,2.3275298897e+11,8.1769691236e+00,2.8608524827e+01,6.3214506049e+01
2020-11-01 05:00:00,1.5082810563e+10,0.0000000000e+00,4.3776347724e+07,4.3382467399e+09,7.3906036545e+07,5.7113691436e+05,1.7439357533e+07,1.9469197486e+10,6.9451527194e+10,1.5272890506e+11,1.5082810563e+10,0.0000000000e+00,4.3382467399e+09,1.3041904978e+10,4.7493604363e+10,1.1222352989e+10,4.4571116456e+09,1.3193825790e+10,4.7677819244e+10,1.1185083769e+10,4.4572022840e+09,1.2481397443e+09,4.4944881914e+09,5.5422059489e+09,1.9088021059e+10,4.4665917122e+08,2.3878305661e+10,1.3859793766e+10,2.7911360501e+08,6.1131504150e+08,0.0000000000e+00,0.0000000000e+00,5.1625189505e+07,2.4164962974e+11,8.0567876336e+00,2.8740589120e+01,6.3202623246e+01
2020-11-01 05:05:00,1.5481610431e+10,0.0000000000e+00,3.7371410865e+07,4.4238660043e+09,7.8928179616e+07,5.4995486818e+05,2.0420402223e+07,1.9968003561e+10,7.5800211958e+10,1.6255775165e+11,1.5481610431e+10,0.0000000000e+00,4.4238660043e+09,1.3558237665e+10,5.0675704985e+10,1.2280809687e+10,4.6283799749e+09,1.3837936552e+10,5.0759726102e+10,1.2359620627e+10,4.4573360521e+09,1.2810986266e+09,4.8652153766e+09,5.7612144381e+09,2.3111890812e+10,4.7857311971e+08,2.4623538670e+10,1.4788672754e+10,2.7665168313e+08,6.2286569495e+08,0.0000000000e+00,0.0000000000e+00,5.3017907638e+07,2.5832596716e+11,7.7297701739e+00,2.9342854220e+01,6.2927375606e+01
2020-11-01 05:10:00,1.6059095530e+10,0.0000000000e+00,3.7806217899e+07,4.4697405943e+09,7.9806313131e+07,5.6929191111e+05,2.1042213547e+07,2.0592447725e+10,7.7458972694e+10,1.6895353126e+11,1.6059095530e+10,0.0000000000e+00,4.4697405943e+09,1.3964391267e+10,5.2813848258e+10,1.2544264284e+10,4.7812255814e+09,1.4185723422e+10,5.3433339367e+10,1.2511139746e+10,4.7195993359e+09,1.3081970670e+09,5.0012979940e+09,5.8850093045e+09,2.3402058134e+10,5.4748018251e+08,2.5123198959e+10,1.5246133871e+10,2.8031724595e+08,6.7192860934e+08,0.0000000000e+00,0.0000000000e+00,5.6962927876e+07,2.6700495168e+11,7.7123842069e+00,2.9010313182e+01,6.3277302611e+01
2020-11-01 05:15:00,1.6450801002e+10,0.0000000000e+00,3.9608703185e+07,4.5473189458e+09,8.5508978958e+07,5.7179112121e+05,2.2861362096e+07,2.1067453377e+10,7.8801050381e+10,1.7871364627e+11,1.6450801002e+10,0.0000000000e+00,4.5473189458e+09,1.4749852817e+10,5.6097726315e+10,1.3393780317e+10,4.8910431873e+09,1.4858780683e+10,5.6184395987e+10,1.3420373860e+10,5.1176931012e+09,1.4181535142e+09,5.2308833363e+09,6.1709816889e+09,2.2727002406e+10,5.4799227526e+08,2.6116752721e+10,1.5615061381e+10,2.9102905362e+08,6.9447664329e+08,0.0000000000e+00,0.0000000000e+00,5.8050790541e+07,2.7858215003e+11,7.5623845156e+00,2.8286467878e+01,6.4151147606e+01
2020-11-01 05:20:00,1.7154640202e+10,0.0000000000e+00,4.2140777692e+07,4.8559624865e+09,8.6621961703e+07,5.7824292776e+05,2.6368721028e+07,2.2082030837e+10,8.1053057671e+10,1.8589711118e+11,1.7154640202e+10,0.0000000000e+00,4.8559624865e+09,1.5536417285e+10,5.8280373625e+10,1.3572346430e+10,5.2291636328e+09,1.5699452094e+10,5.8762336314e+10,1.3631278050e+10,5.1857437508e+09,1.4784590735e+09,5.4395209124e+09,6.5523298714e+09,2.2939939768e+10,5.3547808147e+08,2.6787176049e+10,1.6266859326e+10,3.3338709129e+08,7.2512103860e+08,0.0000000000e+00,0.0000000000e+00,6.6214608114e+07,2.8903219969e+11,7.6399898905e+00,2.8042916242e+01,6.4317093867e+01
2020-11-01 05:25:00,1.7800789081e+10,0.0000000000e+00,5.5849094170e+07,5.2107033525e+09,1.0047322753e+08,5.8219725059e+05,2.9984734611e+07,2.3086683499e+10,8.4975415287e+10,1.9468392160e+11,1.7800789081e+10,0.0000000000e+00,5.2107033525e+09,1.6571571104e+10,6.1408253258e+10,1.4204703852e+10,5.3579160837e+09,1.6309355786e+10,6.1331762210e+10,1.4149340962e+10,5.3510183448e+09,1.5582118261e+09,5.7308241196e+09,6.7932770486e+09,2.3989863793e+10,5.4481838239e+08,2.8072702710e+10,1.7152423894e+10,3.6175747073e+08,7.8108475576e+08,0.0000000000e+00,0.0000000000e+00,6.5642350724e+07,3.0274602039e+11,7.6257595293e+00,2.8068218759e+01,6.4306021711e+01
2020-11-01 05:30:00,1.7815575733e+10,0.0000000000e+00,5.9700418891e+07,5.1044387777e+09,1.1439776751e+08,6.0265142075e+05,3.6157240170e+07,2.3011471751e+10,8.7730740737e+10,2.0296205346e+11,1.7815575733e+10,0.0000000000e+00,5.1044387777e+09,1.7253741649e+10,6.4079981165e+10,1.4410695892e+10,5.4575722518e+09,1.7143230518e+10,6.4578617788e+10,1.4452009315e+10,5.5862048864e+09,1.6597207026e+09,6.0445388536e+09,7.0565086260e+09,2.4450125402e+10,5.4774405864e+08,2.9151498525e+10,1.7721079857e+10,3.5616439774e+08,7.6198265592e+08,0.0000000000e+00,0.0000000000e+00,7.2834898612e+07,3.1370426595e+11,7.3354028774e+00,2.7966065578e+01,6.4698531545e+01
2020-11-01 05:35:00,1.8396754328e+10,0.0000000000e+00,5.8560924250e+07,5.1902942543e+09,1.0830273225e+08,6.2412918013e+05,3.3410003732e+07,2.3670824523e+10,9.2006768561e+10,2.1193599544e+11,1.8396754328e+10,0.0000000000e+00,5.1902942543e+09,1.8085735959e+10,6.6868639252e+10,1.4930801129e+10,5.9627111984e+09,1.8037519278e+10,6.7192654368e+10,1.5105559967e+10,5.7523742832e+09,1.7036139640e+09,6.1032271006e+09,7.4709569547e+09,2.6125181027e+10,6.0200699204e+08,3.0548790389e+10,1.8313873810e+10,3.6397583122e+08,7.7971181494e+08,0.0000000000e+00,0.0000000000e+00,7.9206618795e+07,3.2761358852e+11,7.2252267160e+00,2.8083929295e+01,6.4690843989e+01
2020-11-01 05:40:00,1.8902550714e+10,0.0000000000e+00,5.7310994732e+07,5.2793800246e+09,1.0906536974e+08,6.1412979285e+05,3.3108177741e+07,2.4267407421e+10,9.4399531142e+10,2.2031303475e+11,1.8902550714e+10,0.0000000000e+00,5.2793800246e+09,1.8923339679e+10,6.9121222351e+10,1.5670970811e+10,6.0822264135e+09,1.8827828102e+10,6.9677785369e+10,1.6087789461e+10,5.9218725659e+09,1.7500230665e+09,6.1977291815e+09,7.6547580847e+09,2.6745252004e+10,6.1594166875e+08,3.1504005351e+10,1.8777061600e+10,3.6506420143e+08,7.9481483838e+08,0.0000000000e+00,0.0000000000e+00,8.0357828004e+07,3.3897997332e+11,7.1589501833e+00,2.7848114512e+01,6.4992935304e+01
2020-11-01 05:45:00,1.9513173869e+10,0.0000000000e+00,6.5595532957e+07,5.5758434257e+09,1.1177760938e+08,6.5796427431e+05,3.5307874343e+07,2.5171165210e+10,9.7108889079e+10,2.2945035824e+11,1.9513173869e+10,0.0000000000e+00,5.5758434257e+09,1.9980154524e+10,7.1816437203e+10,1.6335037577e+10,6.5229256389e+09,1.9979590408e+10,7.1869617535e+10,1.6503395061e+10,6.4432002960e+09,1.7455490885e+09,6.4233877529e+09,8.1382216557e+09,2.7653410127e+10,6.2836193386e+08,3.2001182154e+10,1.9281677038e+10,3.7310989951e+08,8.6698855065e+08,0.0000000000e+00,0.0000000000e+00,7.9148795125e+07,3.5173041253e+11,7.1563800892e+00,2.7608897502e+01,6.5234722409e+01
2020-11-01 05:50:00,2.0055409578e+10,0.0000000000e+00,6.2047844288e+07,5.6725687613e+09,1.1358470981e+08,6.4491218435e+05,3.7675377336e+07,2.5817835494e+10,1.0113013733e+11,2.3698217494e+11,2.0055409578e+10,0.0000000000e+00,5.6725687613e+09,2.0550358987e+10,7.4081369159e+10,1.6825711098e+10,6.3512052655e+09,2.1065326741e+10,7.4650529070e+10,1.7003332128e+10,6.4543424893e+09,1.8342051409e+09,6.7213795987e+09,8.4548779835e+09,2.8952419110e+10,6.9644653281e+08,3.3194251906e+10,1.9987157455e+10,4.1280922099e+08,8.8283629952e+08,0.0000000000e+00,0.0000000000e+00,8.3611238193e+07,3.6393014776e+11,7.0941733332e+00,2.7788337392e+01,6.5117489275e+01
2020-11-01 05:55:00,1.9628255065e+10,0.0000000000e+00,6.0464241131e+07,5.8365501504e+09,1.2573154454e+08,6.4929350638e+05,4.1078278684e+07,2.5571800091e+10,1.0505499889e+11,2.4416788282e+11,1.9628255065e+10,0.0000000000e+00,5.8365501504e+09,2.1291986935e+10,7.6940063069e+10,1.7173848504e+10,6.6261711178e+09,2.1774265974e+10,7.6499372696e+10,1.7323267876e+10,6.5389066498e+09,1.8898059279e+09,6.7680072854e+09,8.6995922906e+09,3.0894372953e+10,7.2300284007e+08,3.4047358348e+10,2.0664233338e+10,4.2941359821e+08,9.5169469903e+08,0.0000000000e+00,0.0000000000e+00,9.4512486594e+07,3.7479468180e+11,6.8228823225e+00,2.8030013229e+01,6.5147104448e+01
2020-11-01 06:00:00,1.9901030959e+10,0.0000000000e+00,5.8541346738e+07,5.8807078669e+09,1.2973881065e+08,7.0167236885e+05,4.0595856485e+07,2.5894233818e+10,1.0688221701e+11,2.5267683330e+11,1.9901030959e+10,0.0000000000e+00,5.8807078669e+09,2.2230270230e+10,7.9042274460e+10,1.8316317640e+10,6.8508869951e+09,2.2313374845e+10,7.8910280665e+10,1.8245651667e+10,6.7677768009e+09,1.9356520554e+09,6.7955243670e+09,9.0987507384e+09,3.2268494921e+10,7.2352266255e+08,3.3940450689e+10,2.0629928525e+10,4.9653257649e+08,1.0047059480e+09,0.0000000000e+00,0.0000000000e+00,1.0114952294e+08,3.8545328414e+11,6.7178656621e+00,2.7728967793e+01,6.5553166545e+01
2020-11-01 06:05:00,2.0440320469e+10,0.0000000000e+00,5.9046477303e+07,6.1095511726e+09,1.3968991488e+08,7.0779345656e+05,4.1332967820e+07,2.6672555840e+10,1.1120727466e+11,2.6223952103e+11,2.0440320469e+10,0.0000000000e+00,6.1095511726e+09,2.3701948369e+10,8.0885110592e+10,1.9243479672e+10,6.7728632313e+09,2.3846420949e+10,8.1484574516e+10,1.9501653277e+10,6.8034704212e+09,2.0544820741e+09,6.7907196254e+09,9.6090140559e+09,3.4900400090e+10,8.0177111849e+08,3.4710404646e+10,2.0843573224e+10,4.8319864514e+08,1.0202432536e+09,0.0000000000e+00,0.0000000000e+00,1.1615212601e+08,4.0011935153e+11,6.6661499221e+00,2.7793525666e+01,6.5540324412e+01
2020-11-01 06:10:00,2.1590894101e+10,0.0000000000e+00,6.7414027878e+07,6.4030423728e+09,1.3842315145e+08,7.1143777698e+05,4.1678116242e+07,2.8107335152e+10,1.1411615863e+11,2.7038119789e+11,2.1590894101e+10,0.0000000000e+00,6.4030423728e+09,2.4840284283e+10,8.3372866446e+10,2.0030377968e+10,6.7179971614e+09,2.4794071029e+10,8.3668169475e+10,2.0070715235e+10,6.8867162932e+09,2.1676408501e+09,6.8961366051e+09,9.7289826716e+09,3.6261143937e+10,8.2123800140e+08,3.5468025700e+10,2.1270223190e+10,4.6789998053e+08,1.0188934121e+09,0.0000000000e+00,0.0000000000e+00,1.2937295456e+08,4.1260469167e+11,6.8121705156e+00,2.7657503884e+01,6.5530325600e+01
2020-11-01 06:15:00,2.1585490186e+10,0.0000000000e+00,6.8103713816e+07,6.5992341216e+09,1.5092994801e+08,7.2508987818e+05,4.2898634078e+07,2.8311174266e+10,1.1626684958e+11,2.7536080115e+11,2.1585490186e+10,0.0000000000e+00,6.5992341216e+09,2.5468717448e+10,8.4332623043e+10,1.9935923596e+10,7.2491506951e+09,2.5635919424e+10,8.5059055341e+10,2.0321659994e+10,7.3577516039e+09,2.2257714404e+09,7.0047211897e+09,1.0236866250e+10,3.6408561291e+10,8.4790892318e+08,3.6321867652e+10,2.1659632076e+10,4.5736409082e+08,1.0769317239e+09,0.0000000000e+00,0.0000000000e+00,1.5367490069e+08,4.1993882499e+11,6.7417377439e+00,2.7686615921e+01,6.5571646335e+01
2020-11-01 06:20:00,2.2082500089e+10,0.0000000000e+00,7.1451374291e+07,6.7183066353e+09,1.5195380873e+08,7.4238985005e+05,4.4392561874e+07,2.8926444110e+10,1.1850288496e+11,2.8262193695e+11,2.2082500089e+10,0.0000000000e+00,6.7183066353e+09,2.6846693003e+10,8.5980483990e+10,2.0669168785e+10,7.3484387311e+09,2.6626596914e+10,8.6787593349e+10,2.1069551481e+10,7.2934106935e+09,2.1998773506e+09,7.1177110533e+09,1.0581780200e+10,3.7445703408e+10,8.8110991968e+08,3.6635147626e+10,2.2003804533e+10,4.9036813531e+08,1.1375528627e+09,0.0000000000e+00,0.0000000000e+00,1.3546725733e+08,4.3005126602e+11,6.7262780966e+00,2.7555525195e+01,6.5718196708e+01
2020-11-01 06:25:00,2.2425526314e+10,0.0000000000e+00,6.9824058771e+07,6.8724709405e+09,1.5576864590e+08,7.4657514060e+05,4.7386517860e+07,2.9432074935e+10,1.2085031854e+11,2.9208948665e+11,2.2425526314e+10,0.0000000000e+00,6.8724709405e+09,2.8021721014e+10,8.9640187270e+10,2.1228466095e+10,7.3805324386e+09,2.7699436706e+10,8.9609697517e+10,2.1065546862e+10,7.4438987530e+09,2.3089590012e+09,7.3434838458e+09,1.0979502675e+10,3.8001402035e+10,9.3363413451e+08,3.7398823164e+10,2.2205364373e+10,4.8135594689e+08,1.1939281512e+09,0.0000000000e+00,0.0000000000e+00,1.3794289174e+08,4.4237188013e+11,6.6532427257e+00,2.7318716213e+01,6.6028041061e+01
2020-11-01 06:30:00,2.3290293134e+10,0.0000000000e+00,7.4239445604e+07,7.1333760461e+09,1.6036498574e+08,7.7495702878e+05,4.9055431849e+07,3.0559625109e+10,1.2397044208e+11,2.9584994766e+11,2.3290293134e+10,0.0000000000e+00,7.1333760461e+09,2.8823814495e+10,9.0295703075e+10,2.0899642084e+10,7.6197628751e+09,2.8623192837e+10,9.0741205129e+10,2.0983146305e+10,7.8634808590e+09,2.2394338459e+09,7.4360325373e+09,1.1356935592e+10,3.9360685353e+10,9.2777891138e+08,3.8062509381e+10,2.2883076278e+10,4.9263363594e+08,1.1978372896e+09,0.0000000000e+00,0.0000000000e+00,1.4947518281e+08,4.5038001485e+11,6.7852977712e+00,2.7525742260e+01,6.5688959969e+01
2020-11-01 06:35:00,2.4038256110e+10,0.0000000000e+00,7.6707969595e+07,7.6754323923e+09,1.5059521370e+08,8.2178958925e+05,5.2987508842e+07,3.1841385045e+10,1.2617949317e+11,3.0615993946e+11,2.4038256110e+10,0.0000000000e+00,7.6754323923e+09,2.9885375954e+10,9.2883465752e+10,2.1978450263e+10,8.2392489206e+09,2.9881609507e+10,9.2673662380e+10,2.2129300026e+10,8.4888266597e+09,2.2972955526e+09,7.5939371931e+09,1.1744350578e+10,4.0372669991e+10,1.0093934994e+09,3.8306820447e+10,2.3051328730e+10,5.2799511166e+08,1.2358834730e+09,0.0000000000e+00,0.0000000000e+00,1.6751513425e+08,4.6418081767e+11,6.8596942900e+00,2.7183263152e+01,6.5957042558e+01
2020-11-01 06:40:00,2.5516554766e+10,0.0000000000e+00,7.4949373952e+07,7.9597089196e+09,1.6338850150e+08,7.9019142946e+05,4.6390005284e+07,3.3611883009e+10,1.2700544559e+11,3.1148630526e+11,2.5516554766e+10,0.0000000000e+00,7.9597089196e+09,3.0521356562e+10,9.4255093120e+10,2.2526081571e+10,8.0423122731e+09,3.0794702578e+10,9.4944512685e+10,2.2394777418e+10,8.0074690588e+09,2.3112167863e+09,7.9713037848e+09,1.1972184626e+10,3.9931673273e+10,1.0903150820e+09,3.8584137817e+10,2.3253356680e+10,5.3590896280e+08,1.3249792015e+09,0.0000000000e+00,0.0000000000e+00,1.6598870239e+08,4.7210363387e+11,7.1195984522e+00,2.6902026691e+01,6.5978374857e+01
2020-11-01 06:45:00,2.5291210761e+10,0.0000000000e+00,7.9408227816e+07,7.5667473731e+09,1.6251071570e+08,8.0424026477e+05,4.8084276783e+07,3.2989949139e+10,1.2876065656e+11,3.1577940391e+11,2.5291210761e+10,0.0000000000e+00,7.5667473731e+09,3.0997355173e+10,9.5927905248e+10,2.2782565516e+10,7.7082341748e+09,3.1433004505e+10,9.6469742199e+10,2.2653340268e+10,7.8072568248e+09,2.3152428302e+09,8.1888454079e+09,1.2124517517e+10,4.1111850640e+10,1.1322994759e+09,3.8764454797e+10,2.3148433526e+10,5.5276210048e+08,1.3805372494e+09,0.0000000000e+00,0.0000000000e+00,1.7370401576e+08,4.7753000960e+11,6.9084556940e+00,2.6963887916e+01,6.6127656390e+01
2020-11-01 06:50:00,2.5824666407e+10,0.0000000000e+00,7.6732748412e+07,7.8742982409e+09,1.5954222435e+08,8.1925088264e+05,4.8269002715e+07,3.3830862378e+10,1.2989876591e+11,3.2045489199e+11,2.5824666407e+10,0.0000000000e+00,7.8742982409e+09,3.1625278008e+10,9.8044249062e+10,2.3106109260e+10,7.6129066774e+09,3.1725010904e+10,9.7857081645e+10,2.2724630967e+10,7.7596254636e+09,2.4861933061e+09,8.2536411211e+09,1.2563255080e+10,4.1426981746e+10,1.2011523374e+09,3.8761993037e+10,2.3196125648e+10,5.9154402785e+08,1.3596228416e+09,0.0000000000e+00,0.0000000000e+00,1.9015449085e+08,4.8418452027e+11,6.9871838031e+00,2.6828359947e+01,6.6184456250e+01
2020-11-01 06:55:00,2.5992520153e+10,0.0000000000e+00,8.0637191737e+07,7.9781362519e+09,1.5507087337e+08,8.2084590933e+05,4.8491806492e+07,3.4094402739e+10,1.3052756374e+11,3.2445576258e+11,2.5992520153e+10,0.0000000000e+00,7.9781362519e+09,3.2123917848e+10,9.9439433786e+10,2.2913314919e+10,7.9855353521e+09,3.2155509107e+10,9.8917868915e+10,2.3001046135e+10,7.9191365169e+09,2.3993439077e+09,8.3358072473e+09,1.2518045436e+10,4.1691651600e+10,1.2219498738e+09,3.9015429210e+10,2.3264529404e+10,5.9961938329e+08,1.4119688454e+09,0.0000000000e+00,0.0000000000e+00,1.9296516207e+08,4.8907772905e+11,6.9711623968e+00,2.6688511045e+01,6.6340326559e+01
2020-11-01 07:00:00,2.5951070885e+10,0.0000000000e+00,7.8075158756e+07,8.0866716583e+09,1.6246887606e+08,8.5625491911e+05,4.9739847452e+07,3.4172732363e+10,1.3143514632e+11,3.2664203408e+11,2.5951070885e+10,0.0000000000e+00,8.0866716583e+09,3.2369384220e+10,1.0051424954e+11,2.2969827534e+10,7.8338206780e+09,3.2278934650e+10,9.9706005855e+10,2.3123661852e+10,7.8461497509e+09,2.4886356529e+09,8.3560494490e+09,1.2606564603e+10,4.2158671590e+10,1.2947517130e+09,3.8923949974e+10,2.3557355849e+10,6.1809945211e+08,1.3684873453e+09,0.0000000000e+00,0.0000000000e+00,1.9757050906e+08,4.9224991276e+11,6.9421510248e+00,2.6700897839e+01,6.6356951136e+01
2020-11-01 07:05:00,2.6065158344e+10,0.0000000000e+00,7.6435043442e+07,8.0211280331e+09,1.6072882449e+08,9.1348081778e+05,5.1685137294e+07,3.4223178776e+10,1.3371742588e+11,3.3643620813e+11,2.6065158344e+10,0.0000000000e+00,8.0211280331e+09,3.3742991092e+10,1.0251365043e+11,2.4166409095e+10,8.3278730020e+09,3.3715135545e+10,1.0211943598e+11,2.3749107412e+10,8.1016055780e+09,2.4787653144e+09,8.4909030762e+09,1.3036777357e+10,4.2836562214e+10,1.3627109331e+09,3.9550750492e+10,2.4169942047e+10,6.0570494444e+08,1.1194095213e+09,0.0000000000e+00,0.0000000000e+00,2.0279237845e+08,5.0437681278e+11,6.7852403022e+00,2.6511414183e+01,6.6703345515e+01
2020-11-01 07:10:00,2.6747867297e+10,0.0000000000e+00,8.0495442375e+07,8.1118660138e+09,1.8340301756e+08,8.7197787022e+05,5.1559968313e+07,3.5015072833e+10,1.3352981476e+11,3.3880328757e+11,2.6747867297e+10,0.0000000000e+00,8.1118660138e+09,3.4557865023e+10,1.0228729410e+11,2.4575755477e+10,8.2221541766e+09,3.4487612690e+10,1.0222891855e+11,2.4266613969e+10,8.1770735856e+09,2.4537822993e+09,8.6859326465e+09,1.3287645096e+10,4.3382893535e+10,1.4001312037e+09,3.9134750531e+10,2.3527046856e+10,5.8920584788e+08,1.0082734412e+09,0.0000000000e+00,0.0000000000e+00,2.1549282745e+08,5.0734817516e+11,6.9015864344e+00,2.6319167250e+01,6.6779246316e+01
2020-11-01 07:15:00,2.7990512728e+10,0.0000000000e+00,8.6040229433e+07,8.2402846618e+09,2.0037986395e+08,8.6918667378e+05,5.1177324999e+07,3.6397183536e+10,1.3381505859e+11,3.4337755484e+11,2.7990512728e+10,0.0000000000e+00,8.2402846618e+09,3.4689415392e+10,1.0355757807e+11,2.5077678095e+10,8.2943959891e+09,3.4817429315e+10,1.0400935391e+11,2.4516336240e+10,8.4153678285e+09,2.5393862916e+09,8.9077971078e+09,1.3729727109e+10,4.2686534447e+10,1.4556156393e+09,3.9386632127e+10,2.3520192238e+10,5.6017665585e+08,9.7725507800e+08,0.0000000000e+00,0.0000000000e+00,2.1812804265e+08,5.1358979696e+11,7.0868198222e+00,2.6054851436e+01,6.6858328742e+01
2020-11-01 07:20:00,2.7993936882e+10,0.0000000000e+00,9.1874070528e+07,8.3340296809e+09,2.0200772426e+08,8.5645038933e+05,5.2312569401e+07,3.6491269237e+10,1.3424639105e+11,3.4990303067e+11,2.7993936882e+10,0.0000000000e+00,8.3340296809e+09,3.5418563544e+10,1.0374779092e+11,2.6676889976e+10,8.8627326168e+09,3.4911521307e+10,1.0463500604e+11,2.6700638216e+10,8.9498880447e+09,2.5658350646e+09,8.7523039529e+09,1.3673706817e+10,4.2564619636e+10,1.5184421624e+09,3.9800691068e+10,2.3716158023e+10,5.5320403345e+08,1.0375514660e+09,0.0000000000e+00,0.0000000000e+00,2.2718149625e+08,5.2064069095e+11,7.0089161049e+00,2.5784844208e+01,6.7206239687e+01
2020-11-01 07:25:00,2.8195147052e+10,0.0000000000e+00,9.8932094976e+07,8.5375379446e+09,2.1526586527e+08,8.2617503289e+05,5.3268011918e+07,3.6903112954e+10,1.3374249497e+11,3.4791136050e+11,2.8195147052e+10,0.0000000000e+00,8.5375379446e+09,3.4927928645e+10,1.0365952900e+11,2.6871512074e+10,8.7868754667e+09,3.4597044025e+10,1.0344021037e+11,2.6679683368e+10,8.9485775536e+09,2.4746140642e+09,8.7732529122e+09,1.3494727214e+10,4.2589518609e+10,1.5550315866e+09,3.9240623022e+10,2.3652293390e+10,5.6889443279e+08,1.3351902715e+09,0.0000000000e+00,0.0000000000e+00,2.2877742822e+08,5.1855696843e+11,7.1165012142e+00,2.5791282948e+01,6.7092215838e+01
2020-11-01 07:30:00,2.8705041891e+10,0.0000000000e+00,9.2034904747e+07,8.4250421726e+09,1.9631879031e+08,8.8571608178e+05,5.3643424882e+07,3.7288897090e+10,1.3372696554e+11,3.4973163187e+11,2.8705041891e+10,0.0000000000e+00,8.4250421726e+09,3.4712734236e+10,1.0400943135e+11,2.7108853676e+10,9.0166233309e+09,3.5170046725e+10,1.0357445026e+11,2.7233596227e+10,8.9058960660e+09,2.4857174873e+09,8.6821346585e+09,1.3639208453e+10,4.2799231539e+10,1.5329569021e+09,3.8985291148e+10,2.3490128771e+10,5.6368358354e+08,1.4699376685e+09,0.0000000000e+00,0.0000000000e+00,2.3748835215e+08,5.2074749449e+11,7.1606483919e+00,2.5679809687e+01,6.7159541921e+01
2020-11-01 07:35:00,2.8164785682e+10,0.0000000000e+00,1.0138039842e+08,8.5031543151e+09,1.9804382845e+08,8.8694897778e+05,5.4023083122e+07,3.6819513459e+10,1.3497854361e+11,3.4841379130e+11,2.8164785682e+10,0.0000000000e+00,8.5031543151e+09,3.4021690229e+10,1.0388967295e+11,2.7274032471e+10,9.0865860643e+09,3.4315843355e+10,1.0367382194e+11,2.7206004596e+10,8.9461396939e+09,2.4801404786e+09,8.9968645939e+09,1.3744409734e+10,4.3393384961e+10,1.5527597486e+09,3.9210565594e+10,2.3425995240e+10,6.0100638925e+08,1.4777960293e+09,0.0000000000e+00,0.0000000000e+00,2.4719430176e+08,5.2021184837e+11,7.0777921676e+00,2.5946841471e+01,6.6975366362e+01
